"groupingId","groupingDescription","aggregationType","majorLeagueId","seasonId","gameDate","gameType2","teamType","venueId","teamId","runs","runsAllowed","runDifferential","wins","losses","winPercentage","attendance","majorLeague","playerName","teamName","venueName"
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",125,2006.0,,"RS","",,,9392,9392,,48353,48319,,7606934,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",132,2006.0,,"RS","",,,2535,2535,,9183,9183,,3272654,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",135,2006.0,,"RS","",,,2236,2236,,7810,7814,,38804,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",125,2007.0,,"RS","",,,9335,9335,,48488,48488,,7777074,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",132,2007.0,,"RS","",,,2183,2183,,9304,9304,,3410838,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",131,2007.0,,"RS","",,,1124,1124,,3843,3837,,,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",135,2007.0,,"RS","",,,2182,2182,,8065,8063,,103482,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",125,2008.0,,"RS","",,,8499,8499,,48280,48280,,7976462,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",131,2008.0,,"RS","",,,1728,1728,,3782,3752,,447552,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",132,2008.0,,"RS","",,,2473,2473,,9335,9335,,3425472,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",133,2008.0,,"RS","",,,1199,1199,,2947,3000,,582234,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",135,2008.0,,"RS","",,,2693,2693,,8079,8049,,1386766,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",125,2009.0,,"RS","",,,9098,9098,,45872,45874,,6121056,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",131,2009.0,,"RS","",,,1256,1256,,3654,3575,,29704,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",133,2009.0,,"RS","",,,1036,1036,,2375,2535,,214356,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",132,2009.0,,"RS","",,,2572,2572,,9185,9185,,2878270,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",135,2009.0,,"RS","",,,2704,2704,,8123,8133,,1451778,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",125,2010.0,,"RS","",,,8890,8890,,45725,45722,,5429910,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",135,2010.0,,"RS","",,,2150,2150,,8055,8067,,1057530,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",132,2010.0,,"RS","",,,2752,2752,,9384,9384,,2913376,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",131,2010.0,,"RS","",,,1296,1296,,3812,3804,,20,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",133,2010.0,,"RS","",,,929,929,,2918,2918,,180822,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",125,2011.0,,"RS","",,,8269,8269,,39392,39370,,6646016,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",132,2011.0,,"RS","",,,2452,2452,,9384,9384,,3043312,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",131,2011.0,,"RS","",,,1220,1220,,3876,3876,,,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",135,2011.0,,"RS","",,,2183,2183,,8067,8055,,1310206,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",133,2011.0,,"RS","",,,641,641,,1805,1805,,266960,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",125,2012.0,,"RS","",,,9139,9139,,51038,51048,,7628696,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",132,2012.0,,"RS","",,,2628,2628,,9335,9335,,3463296,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",131,2012.0,,"RS","",,,1440,1440,,3867,3885,,,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",135,2012.0,,"RS","",,,2447,2447,,8006,8059,,1549720,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",133,2012.0,,"RS","",,,1012,1012,,2460,2458,,279122,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",125,2013.0,,"RS","",,,9712,9712,,50770,50770,,7624752,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",135,2013.0,,"RS","",,,2678,2678,,8058,8070,,1809156,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",132,2013.0,,"RS","",,,2161,2161,,9216,9216,,3638538,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",131,2013.0,,"RS","",,,1179,1179,,3823,3827,,,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",133,2013.0,,"RS","",,,785,785,,2050,2050,,276568,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",125,2014.0,,"RS","",,,9155,9155,,50929,50919,,7995540,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",132,2014.0,,"RS","",,,2340,2340,,9326,9326,,4388998,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",131,2014.0,,"RS","",,,1302,1302,,3832,3818,,,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",135,2014.0,,"RS","",,,2344,2344,,8203,8181,,2036204,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",133,2014.0,,"RS","",,,798,798,,2018,2038,,263614,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",125,2015.0,,"RS","",,,8858,8858,,50886,50909,,7744114,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",131,2015.0,,"RS","",,,1207,1207,,3817,3833,,,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",135,2015.0,,"RS","",,,2204,2204,,8199,8187,,3633734,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",132,2015.0,,"RS","",,,2329,2329,,9356,9356,,5048738,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",133,2015.0,,"RS","",,,593,593,,1808,1804,,199420,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",125,2016.0,,"RS","",,,8400,8400,,50941,50929,,8064094,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",135,2016.0,,"RS","",,,2319,2319,,8065,8063,,2590916,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",131,2016.0,,"RS","",,,1069,1069,,3813,3837,,,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",132,2016.0,,"RS","",,,2324,2324,,9344,9344,,5252228,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",133,2016.0,,"RS","",,,635,635,,2063,2037,,223946,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",125,2017.0,,"RS","",,,8689,8689,,48431,48468,,8085210,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",131,2017.0,,"RS","",,,1233,1233,,3823,3827,,,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",132,2017.0,,"RS","",,,2220,2220,,9374,9374,,5168656,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",135,2017.0,,"RS","",,,2357,2357,,8057,8071,,2998518,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",133,2017.0,,"RS","",,,171,171,,174,170,,65262,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",125,2018.1,,"RS","",,,4954,4954,,13079,13079,,4221386,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",125,2018.2,,"RS","",,,4781,4781,,12958,12958,,3350330,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",135,2018.0,,"RS","",,,2123,2123,,8045,8077,,2524154,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",132,2018.0,,"RS","",,,2198,2198,,9285,9285,,5344242,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",131,2018.0,,"RS","",,,1080,1080,,3824,3826,,,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",133,2018.0,,"RS","",,,200,200,,214,208,,33232,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",125,2019.0,,"RS","",,,11561,11561,,56364,56185,,9236262,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",131,2019.0,,"RS","",,,1214,1214,,3828,3822,,,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",132,2019.0,,"RS","",,,2674,2674,,11278,11316,,6340834,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",135,2019.0,,"RS","",,,1723,1723,,3654,3651,,1068408,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",133,2019.0,,"RS","",,,534,534,,1286,1290,,161480,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",132,2020.0,,"RS","",,,2598,2598,,8460,8487,,524514,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",131,2020.0,,"RS","",,,702,702,,1391,1399,,,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",135,2020.0,,"RS","",,,1632,1632,,3162,3164,,6118,"","","",""
112,"MAJORLEAGUEID_SEASONID_GAMETYPE2","AGGREGATED",133,2020.0,,"RS","",,,356,356,,342,342,,,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2006.0,,"RS","home",,,4937,4455,,24220,24116,,3803467,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2006.0,,"RS","home",,,1312,1223,,4638,4545,,1636327,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2006.0,,"RS","home",,,1136,1100,,3930,3877,,19402,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2007.0,,"RS","home",,,4787,4548,,24269,24207,,3888537,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2007.0,,"RS","home",,,1120,1063,,4643,4661,,1705419,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2007.0,,"RS","home",,,553,571,,1930,1909,,,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2007.0,,"RS","home",,,1099,1083,,4035,4042,,51741,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2008.0,,"RS","home",,,4348,4151,,24170,24092,,3988231,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2008.0,,"RS","home",,,897,831,,1897,1872,,223776,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2008.0,,"RS","home",,,1291,1182,,4704,4628,,1712736,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",133,2008.0,,"RS","home",,,602,597,,1487,1486,,291117,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2008.0,,"RS","home",,,1412,1281,,4039,4025,,693383,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2009.0,,"RS","home",,,4825,4273,,23036,22848,,3060528,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2009.0,,"RS","home",,,638,618,,1833,1781,,14852,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",133,2009.0,,"RS","home",,,480,556,,1178,1278,,107178,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2009.0,,"RS","home",,,1293,1279,,4594,4591,,1439135,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2009.0,,"RS","home",,,1415,1289,,4081,4046,,725889,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2010.0,,"RS","home",,,4679,4211,,22917,22809,,2714955,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2010.0,,"RS","home",,,1082,1068,,4044,4018,,528765,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2010.0,,"RS","home",,,1418,1334,,4700,4684,,1456688,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2010.0,,"RS","home",,,677,619,,1908,1901,,10,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",133,2010.0,,"RS","home",,,464,465,,1483,1438,,90411,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2011.0,,"RS","home",,,4246,4023,,19669,19701,,3323008,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2011.0,,"RS","home",,,1236,1216,,4695,4689,,1521656,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2011.0,,"RS","home",,,610,610,,1936,1939,,,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2011.0,,"RS","home",,,1146,1037,,4056,4018,,655103,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",133,2011.0,,"RS","home",,,305,336,,899,905,,133480,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2012.0,,"RS","home",,,4773,4366,,25618,25441,,3814348,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2012.0,,"RS","home",,,1307,1321,,4644,4691,,1731648,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2012.0,,"RS","home",,,693,747,,1928,1947,,,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2012.0,,"RS","home",,,1254,1193,,3988,4029,,774860,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",133,2012.0,,"RS","home",,,491,521,,1220,1232,,139561,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2013.0,,"RS","home",,,4950,4762,,25321,25458,,3812376,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2013.0,,"RS","home",,,1369,1309,,4036,4025,,904578,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2013.0,,"RS","home",,,1156,1005,,4618,4598,,1819269,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2013.0,,"RS","home",,,630,549,,1904,1919,,,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",133,2013.0,,"RS","home",,,400,385,,1031,1021,,138284,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2014.0,,"RS","home",,,4827,4328,,25561,25370,,3997770,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2014.0,,"RS","home",,,1234,1106,,4667,4659,,2194499,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2014.0,,"RS","home",,,668,634,,1923,1899,,,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2014.0,,"RS","home",,,1190,1154,,4116,4065,,1018102,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",133,2014.0,,"RS","home",,,405,393,,1017,1014,,131807,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2015.0,,"RS","home",,,4677,4181,,25430,25470,,3872057,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2015.0,,"RS","home",,,588,619,,1910,1917,,,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2015.0,,"RS","home",,,1088,1116,,4122,4077,,1816867,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2015.0,,"RS","home",,,1183,1146,,4691,4665,,2524369,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",133,2015.0,,"RS","home",,,299,294,,897,912,,99710,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2016.0,,"RS","home",,,4231,4169,,25637,25287,,4032047,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2016.0,,"RS","home",,,1157,1162,,4051,4006,,1295458,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2016.0,,"RS","home",,,549,520,,1919,1906,,,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2016.0,,"RS","home",,,1217,1107,,4690,4654,,2626114,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",133,2016.0,,"RS","home",,,306,329,,1034,1026,,111973,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2017.0,,"RS","home",,,4423,4266,,24287,24151,,4042605,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2017.0,,"RS","home",,,664,569,,1923,1900,,,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2017.0,,"RS","home",,,1139,1081,,4704,4670,,2584328,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2017.0,,"RS","home",,,1198,1159,,4033,4030,,1499259,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",133,2017.0,,"RS","home",,,92,79,,83,89,,32631,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2018.1,,"RS","home",,,2507,2447,,6512,6564,,2110693,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2018.2,,"RS","home",,,2452,2329,,6524,6433,,1675165,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2018.0,,"RS","home",,,1073,1050,,3995,4065,,1262077,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2018.0,,"RS","home",,,1165,1033,,4663,4622,,2672121,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2018.0,,"RS","home",,,585,495,,1922,1903,,,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",133,2018.0,,"RS","home",,,79,121,,108,102,,16616,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2019.0,,"RS","home",,,5846,5715,,28191,28088,,4618131,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2019.0,,"RS","home",,,590,624,,1917,1909,,,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2019.0,,"RS","home",,,1293,1381,,5668,5625,,3170417,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2019.0,,"RS","home",,,851,872,,1829,1817,,534204,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",133,2019.0,,"RS","home",,,256,278,,639,651,,80740,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2020.0,,"RS","home",,,1395,1203,,4200,4280,,262257,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2020.0,,"RS","home",,,376,326,,693,704,,,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2020.0,,"RS","home",,,830,802,,1597,1564,,3059,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",133,2020.0,,"RS","home",,,203,153,,165,177,,,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2006.0,,"RS","away",,,4455,4937,,24133,24203,,3803467,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2006.0,,"RS","away",,,1223,1312,,4545,4638,,1636327,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2006.0,,"RS","away",,,1100,1136,,3880,3937,,19402,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2007.0,,"RS","away",,,4548,4787,,24219,24281,,3888537,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2007.0,,"RS","away",,,1063,1120,,4661,4643,,1705419,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2007.0,,"RS","away",,,571,553,,1913,1928,,,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2007.0,,"RS","away",,,1083,1099,,4030,4021,,51741,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2008.0,,"RS","away",,,4151,4348,,24110,24188,,3988231,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2008.0,,"RS","away",,,831,897,,1885,1880,,223776,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2008.0,,"RS","away",,,1182,1291,,4631,4707,,1712736,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",133,2008.0,,"RS","away",,,597,602,,1460,1514,,291117,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2008.0,,"RS","away",,,1281,1412,,4040,4024,,693383,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2009.0,,"RS","away",,,4273,4825,,22836,23026,,3060528,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2009.0,,"RS","away",,,618,638,,1821,1794,,14852,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",133,2009.0,,"RS","away",,,556,480,,1197,1257,,107178,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2009.0,,"RS","away",,,1279,1293,,4591,4594,,1439135,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2009.0,,"RS","away",,,1289,1415,,4042,4087,,725889,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2010.0,,"RS","away",,,4211,4679,,22808,22913,,2714955,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2010.0,,"RS","away",,,1068,1082,,4011,4049,,528765,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2010.0,,"RS","away",,,1334,1418,,4684,4700,,1456688,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2010.0,,"RS","away",,,619,677,,1904,1903,,10,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",133,2010.0,,"RS","away",,,465,464,,1435,1480,,90411,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",125,2011.0,,"RS","away",,,4023,4246,,19723,19669,,3323008,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",132,2011.0,,"RS","away",,,1216,1236,,4689,4695,,1521656,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",131,2011.0,,"RS","away",,,610,610,,1940,1937,,,"","","",""
120,"MAJORLEAGUEID_SEASONID_GAMETYPE2_TEAMTYPE","AGGREGATED",135,2011.0,,"RS","away",,,1037,1146,,4011,4037,,655103,"","","",""
